Timestamp,Steps,PAM Score
1970-01-25 19:24:00,6,1.0
1970-01-25 23:40:00,8,0.81
1970-01-26 03:56:00,13,2.19
1970-01-26 08:12:00,0,0.12
1970-01-25 02:21:00,0,0.0
1970-01-25 06:37:00,0,0.0
1970-01-25 10:53:00,0,0.0
1970-01-25 15:09:00,0,0.0
1970-01-25 19:25:00,0,0.0
1970-01-25 23:41:00,1,0.06
1970-01-26 03:57:00,0,0.0
1970-01-26 08:13:00,0,0.0
1970-01-25 02:22:00,0,0.0
1970-01-25 06:38:00,0,0.0
1970-01-25 06:39:00,0,0.0
1970-01-25 10:55:00,0,0.31
1970-01-25 15:11:00,0,0.06
1970-01-25 19:27:00,0,0.44
1970-01-25 23:43:00,28,2.44
1970-01-26 03:59:00,10,2.19
1970-01-26 08:15:00,11,2.31
1970-01-25 02:24:00,14,2.12
1970-01-25 06:40:00,0,0.75
1970-01-25 10:56:00,0,0.94
1970-01-25 15:12:00,0,0.0
1970-01-25 19:28:00,0,0.0
1970-01-25 06:41:00,0,0.12
1970-01-25 10:57:00,31,4.38
1970-01-25 15:13:00,6,1.75
1970-01-25 19:29:00,7,1.75
1970-01-25 23:45:00,6,2.88
1970-01-26 04:01:00,14,1.62
1970-01-26 08:17:00,7,2.75
1970-01-25 02:26:00,17,1.81
1970-01-25 06:42:00,2,0.69
1970-01-25 10:58:00,13,1.56
1970-01-25 15:14:00,21,2.31
1970-01-25 19:30:00,0,0.0
1970-01-25 23:46:00,0,0.0
1970-01-26 04:02:00,0,0.0
1970-01-26 08:18:00,0,0.0
1970-01-25 02:27:00,0,0.0
1970-01-25 06:43:00,7,0.62
1970-01-25 10:59:00,9,1.81
1970-01-25 15:15:00,0,0.25
1970-01-25 19:31:00,7,0.88
1970-01-25 23:47:00,1,1.0
1970-01-26 04:03:00,0,0.69
1970-01-26 08:19:00,1,1.06
1970-01-25 02:28:00,4,2.06
1970-01-25 06:44:00,5,2.0
1970-01-25 11:00:00,9,2.19
1970-01-25 15:16:00,2,2.06
1970-01-25 19:32:00,4,1.88
1970-01-25 23:48:00,0,0.94
1970-01-26 04:04:00,0,0.62
1970-01-26 08:20:00,0,0.62
1970-01-25 02:29:00,1,0.75
1970-01-25 06:45:00,0,0.94
1970-01-25 11:01:00,1,1.06
1970-01-25 15:17:00,0,0.62
1970-01-25 19:33:00,1,0.88
1970-01-25 23:49:00,8,2.19
1970-01-26 04:05:00,13,2.25
1970-01-26 08:21:00,32,2.44
1970-01-25 02:30:00,33,2.25
1970-01-25 06:46:00,5,1.31
1970-01-25 11:02:00,0,1.0
1970-01-25 15:18:00,0,0.62
1970-01-25 19:34:00,5,1.44
1970-01-25 23:50:00,0,0.44
1970-01-26 04:06:00,4,0.44
1970-01-26 08:22:00,0,1.12
1970-01-25 02:31:00,0,1.44
1970-01-25 06:47:00,0,1.0
1970-01-25 11:03:00,0,0.06
1970-01-25 15:19:00,0,0.0
1970-01-25 19:35:00,0,0.0
1970-01-25 23:51:00,0,0.0
1970-01-26 04:07:00,0,0.0
1970-01-26 08:23:00,0,0.0
1970-01-25 02:32:00,0,0.0
1970-01-25 06:48:00,0,0.0
1970-01-25 15:20:00,0,0.0
1970-01-25 19:36:00,0,0.0
1970-01-25 23:52:00,0,0.0
1970-01-26 04:08:00,0,0.0
1970-01-26 08:24:00,0,0.0
1970-01-25 02:33:00,0,0.0
1970-01-25 06:50:00,0,0.06
1970-01-25 11:06:00,3,0.06
1970-01-25 15:22:00,5,1.38
1970-01-25 19:38:00,9,1.19
1970-01-25 23:54:00,0,0.0
1970-01-26 04:10:00,0,0.0
1970-01-26 08:26:00,0,0.0
1970-01-25 02:35:00,0,0.0
1970-01-25 19:41:00,0,0.0
1970-01-25 23:57:00,0,0.06
1970-01-26 04:13:00,0,0.0
1970-01-26 08:29:00,0,0.0
1970-01-25 02:38:00,0,0.0
1970-01-25 06:54:00,0,0.0
1970-01-25 11:10:00,0,0.0
1970-01-25 15:26:00,0,0.0
