Timestamp,Steps,PAM Score
2025-06-05 10:42:00,0,0.0625
2025-06-05 10:43:00,0,0.375
2025-06-05 10:44:00,0,0.0
2025-06-05 10:45:00,0,0.0625
2025-06-05 10:46:00,0,0.125
2025-06-05 10:47:00,0,0.3125
2025-06-05 10:48:00,0,0.125
2025-06-05 10:49:00,0,0.0625
2025-06-05 10:50:00,0,0.0
2025-06-05 10:51:00,0,0.0625
2025-06-05 10:52:00,72,2.125
2025-06-05 10:53:00,66,2.4375
2025-06-05 10:54:00,108,4.125
2025-06-05 10:55:00,104,4.125
2025-06-05 10:56:00,62,2.5
2025-06-05 10:57:00,51,1.75
2025-06-05 10:58:00,28,3.0
2025-06-05 10:59:00,0,0.875
2025-06-05 11:00:00,0,1.1875
2025-06-05 11:01:00,0,1.125
2025-06-05 11:02:00,0,0.5625
2025-06-05 11:03:00,0,0.4375
2025-06-05 11:06:00,0,0.0
2025-06-05 11:07:00,0,0.6875
2025-06-05 11:08:00,0,0.875
2025-06-05 11:09:00,0,0.8125
2025-06-05 11:10:00,21,1.8125
2025-06-05 11:11:00,3,0.4375
2025-06-05 11:12:00,0,0.0
2025-06-05 11:13:00,0,0.0
2025-06-05 11:14:00,0,0.0625
2025-06-05 11:15:00,0,0.0
2025-06-05 11:16:00,0,0.0
2025-06-05 11:17:00,0,0.0
2025-06-05 11:18:00,0,0.0
2025-06-05 11:20:00,0,0.0
2025-06-05 11:21:00,0,0.0
2025-06-05 11:22:00,0,0.0
2025-06-05 11:23:00,0,0.0
2025-06-05 11:24:00,0,0.0
2025-06-05 11:25:00,0,0.0
2025-06-05 11:26:00,0,0.0
2025-06-05 11:36:00,0,0.0
2025-06-05 11:37:00,0,0.0625
2025-06-05 11:38:00,0,0.0
2025-06-05 11:39:00,0,0.0
2025-06-05 11:40:00,0,0.0
2025-06-05 11:41:00,0,0.0
2025-06-05 11:58:00,0,0.0
2025-06-05 11:59:00,15,1.0
2025-06-05 12:00:00,12,1.625
2025-06-05 12:01:00,0,0.0
2025-06-05 12:02:00,5,0.4375
2025-06-05 12:03:00,15,2.0
2025-06-05 12:04:00,0,0.0625
2025-06-05 12:05:00,0,0.0
2025-06-05 12:06:00,0,0.0
2025-06-05 12:07:00,0,0.0
2025-06-05 12:09:00,0,0.0
2025-06-05 12:10:00,5,0.9375
2025-06-05 12:11:00,0,0.125
2025-06-05 12:12:00,0,0.0
2025-06-05 12:13:00,0,0.0
2025-06-05 12:14:00,0,0.0
2025-06-05 12:22:00,0,0.0625
2025-06-05 12:23:00,0,0.0
2025-06-05 12:24:00,10,1.0
2025-06-05 12:25:00,7,1.0625
2025-06-05 12:26:00,26,1.4375
2025-06-05 12:27:00,65,2.5625
2025-06-05 12:28:00,100,3.5625
2025-06-05 12:29:00,106,3.8125
2025-06-05 12:30:00,99,3.625
2025-06-05 12:31:00,80,5.25
2025-06-05 12:32:00,59,2.125
2025-06-05 12:33:00,53,2.375
2025-06-05 12:34:00,6,0.875
2025-06-05 12:35:00,32,1.1875
2025-06-05 12:36:00,26,1.125
2025-06-05 12:37:00,24,1.5
2025-06-05 12:38:00,14,1.0
2025-06-05 12:39:00,61,2.125
2025-06-05 12:40:00,100,3.75
2025-06-05 12:41:00,99,3.6875
2025-06-05 12:42:00,92,3.8125
2025-06-05 12:43:00,81,3.375
2025-06-05 12:44:00,65,2.6875
2025-06-05 12:45:00,38,1.9375
2025-06-05 12:46:00,50,2.0
2025-06-05 12:47:00,9,1.0
2025-06-05 12:48:00,0,0.375
2025-06-05 12:49:00,0,0.0625
2025-06-05 12:50:00,0,0.0625
2025-06-05 12:51:00,0,0.0
2025-06-05 12:52:00,0,0.0625
2025-06-05 12:53:00,0,0.0
2025-06-05 12:54:00,0,0.0625
2025-06-05 12:55:00,0,0.0
2025-06-05 12:56:00,0,0.0
2025-06-05 12:57:00,0,0.125
2025-06-05 12:58:00,0,0.375
2025-06-05 12:59:00,0,0.125
2025-06-05 13:00:00,0,0.375
2025-06-05 13:01:00,0,0.1875
2025-06-05 13:02:00,0,0.0
2025-06-05 13:03:00,0,0.125
2025-06-05 13:04:00,0,0.0
2025-06-05 13:05:00,0,0.0
2025-06-05 13:06:00,0,0.875
2025-06-05 13:07:00,0,0.25
2025-06-05 13:08:00,10,1.3125
2025-06-05 13:09:00,0,0.75
2025-06-05 13:10:00,0,0.125
2025-06-05 13:11:00,0,0.9375
2025-06-05 13:12:00,0,0.125
2025-06-05 13:13:00,0,0.1875
2025-06-05 13:14:00,0,0.6875
2025-06-05 13:15:00,1,0.9375
2025-06-05 13:16:00,0,0.0
2025-06-05 13:17:00,0,0.0
2025-06-05 13:18:00,1,0.0625
2025-06-05 13:19:00,0,0.0
2025-06-05 13:20:00,18,2.0
2025-06-05 13:21:00,26,4.0625
2025-06-05 13:22:00,37,4.8125
2025-06-05 13:23:00,21,3.125
2025-06-05 13:24:00,0,0.0
2025-06-05 13:25:00,0,0.0
2025-06-05 13:26:00,0,0.0
2025-06-05 13:27:00,0,0.0
2025-06-05 13:28:00,0,0.1875
2025-06-05 13:29:00,7,1.25
2025-06-05 13:30:00,1,0.375
2025-06-05 13:31:00,3,0.4375
2025-06-05 13:32:00,0,0.0
2025-06-05 13:33:00,0,0.125
2025-06-05 13:34:00,34,3.875
2025-06-05 13:35:00,5,0.8125
2025-06-05 13:36:00,7,0.8125
2025-06-05 13:37:00,0,0.0625
2025-06-05 13:38:00,0,0.0
2025-06-05 13:39:00,5,0.3125
2025-06-05 13:40:00,0,0.0
2025-06-05 13:41:00,0,0.5
2025-06-05 13:42:00,0,0.4375
2025-06-05 13:43:00,0,0.5
2025-06-05 13:44:00,0,0.625
2025-06-05 13:45:00,0,0.3125
2025-06-05 14:04:00,0,0.0625
2025-06-05 14:05:00,0,0.0
2025-06-05 14:06:00,0,0.0625
2025-06-05 14:07:00,0,0.0
2025-06-05 14:08:00,0,0.0
2025-06-05 14:09:00,0,0.0
2025-06-05 14:12:00,0,0.0625
2025-06-05 14:13:00,16,1.5625
2025-06-05 14:14:00,14,2.8125
2025-06-05 14:15:00,1,0.375
2025-06-05 14:16:00,0,0.5
2025-06-05 14:17:00,20,1.0625
2025-06-05 14:18:00,18,0.75
2025-06-05 14:19:00,68,2.0
2025-06-05 14:20:00,96,2.375
2025-06-05 14:21:00,67,2.0
2025-06-05 14:22:00,88,2.5
2025-06-05 14:23:00,62,2.1875
2025-06-05 14:24:00,0,0.125
2025-06-05 14:25:00,3,0.1875
2025-06-05 14:26:00,0,0.0
2025-06-05 14:27:00,0,0.25
2025-06-05 14:28:00,26,0.875
2025-06-05 14:29:00,39,1.5
2025-06-05 14:30:00,65,1.9375
2025-06-05 14:31:00,42,1.375
2025-06-05 14:32:00,93,2.6875
2025-06-05 14:33:00,107,2.9375
2025-06-05 14:34:00,100,6.875
2025-06-05 14:35:00,48,1.75
2025-06-05 14:36:00,0,0.0
2025-06-05 14:37:00,0,0.0
2025-06-05 14:38:00,0,0.0
2025-06-05 14:39:00,0,0.0
2025-06-05 14:40:00,0,0.0
2025-06-05 14:41:00,0,0.0625
2025-06-05 14:42:00,0,0.0
2025-06-05 14:43:00,0,0.0625
2025-06-05 14:44:00,0,0.1875
2025-06-05 14:45:00,0,0.0625
2025-06-05 14:46:00,0,0.0625
2025-06-05 14:47:00,0,0.0
2025-06-05 14:48:00,0,0.0625
2025-06-05 14:49:00,1,0.25
2025-06-05 14:50:00,0,0.3125
2025-06-05 14:51:00,4,0.4375
2025-06-05 14:52:00,58,1.5625
2025-06-05 14:53:00,99,2.9375
2025-06-05 14:54:00,65,2.3125
2025-06-05 14:55:00,0,0.0625
2025-06-05 14:56:00,0,0.375
2025-06-05 14:57:00,0,0.1875
2025-06-05 14:58:00,8,0.6875
2025-06-05 14:59:00,0,0.375
2025-06-05 15:00:00,0,0.0625
2025-06-05 15:01:00,1,0.1875
2025-06-05 15:02:00,0,0.25
2025-06-05 15:03:00,0,0.1875
2025-06-05 15:04:00,0,0.0
2025-06-05 15:05:00,0,0.0625
2025-06-05 15:06:00,0,0.1875
2025-06-05 15:07:00,0,0.0
2025-06-05 15:08:00,0,0.125
2025-06-05 15:09:00,0,0.0625
2025-06-05 15:10:00,0,0.0625
2025-06-05 15:11:00,0,0.125
2025-06-05 15:12:00,0,0.0625
2025-06-05 15:13:00,0,0.1875
2025-06-05 15:14:00,0,0.0625
2025-06-05 15:15:00,0,0.0625
2025-06-05 15:16:00,0,0.0625
2025-06-05 15:17:00,2,0.25
2025-06-05 15:18:00,6,0.8125
2025-06-05 15:19:00,100,2.8125
2025-06-05 15:20:00,104,2.9375
2025-06-05 15:21:00,61,2.1875
2025-06-05 15:22:00,37,1.1875
2025-06-05 15:23:00,30,1.5625
2025-06-05 15:24:00,16,1.0
2025-06-05 15:25:00,0,0.1875
2025-06-05 15:26:00,55,1.8125
2025-06-05 15:27:00,29,1.625
2025-06-05 15:28:00,0,0.125
2025-06-05 15:29:00,57,1.8125
2025-06-05 15:30:00,0,0.1875
2025-06-05 15:31:00,0,0.0625
2025-06-05 15:32:00,3,0.3125
2025-06-05 15:33:00,87,2.3125
2025-06-05 15:34:00,85,2.9375
2025-06-05 15:35:00,100,3.0625
2025-06-05 15:36:00,50,1.875
2025-06-05 15:37:00,17,1.0
2025-06-05 15:38:00,33,1.3125
2025-06-05 15:39:00,12,1.0625
2025-06-05 15:40:00,22,1.1875
2025-06-05 15:41:00,12,1.0
2025-06-05 15:42:00,10,0.75
2025-06-05 15:43:00,8,0.6875
2025-06-05 15:44:00,8,0.6875
2025-06-05 15:45:00,11,0.9375
2025-06-05 15:46:00,14,1.25
2025-06-05 15:47:00,19,1.1875
2025-06-05 15:48:00,0,0.0625
2025-06-05 15:49:00,29,1.125
2025-06-05 15:50:00,27,1.625
2025-06-05 15:51:00,3,0.3125
2025-06-05 15:52:00,0,0.0625
2025-06-05 15:53:00,0,0.0625
2025-06-05 15:54:00,0,0.0
2025-06-05 15:55:00,0,0.0
2025-06-05 15:56:00,0,0.0
2025-06-05 15:57:00,0,0.0625
2025-06-05 15:58:00,0,0.3125
2025-06-05 15:59:00,0,0.0
2025-06-05 16:00:00,0,0.0
2025-06-05 16:01:00,0,0.0
2025-06-05 16:02:00,0,0.0
2025-06-05 16:03:00,0,0.0
2025-06-05 16:04:00,7,0.25
2025-06-05 16:05:00,8,0.75
2025-06-05 16:06:00,0,0.0
2025-06-05 16:07:00,0,0.0
2025-06-05 16:08:00,0,0.0
2025-06-05 16:09:00,0,0.0
2025-06-05 16:10:00,0,0.0
2025-06-05 16:11:00,0,0.0
2025-06-05 16:12:00,0,0.0
2025-06-05 16:13:00,0,0.1875
2025-06-05 16:14:00,0,0.25
2025-06-05 16:15:00,0,0.25
2025-06-05 16:16:00,0,0.375
2025-06-05 16:17:00,0,0.0625
2025-06-05 16:18:00,0,0.0
2025-06-05 16:19:00,0,0.6875
2025-06-05 16:20:00,0,0.0
2025-06-05 16:21:00,0,0.0
2025-06-05 16:22:00,0,0.0
2025-06-05 16:52:00,0,0.0
2025-06-05 16:53:00,15,0.875
2025-06-05 16:54:00,16,0.625
2025-06-05 16:55:00,5,0.875
2025-06-05 16:56:00,0,0.0
2025-06-05 16:57:00,0,0.0
2025-06-05 16:58:00,0,0.0
2025-06-05 16:59:00,0,0.0
2025-06-06 10:09:00,0,0.0625
2025-06-06 10:10:00,22,1.0625
2025-06-06 10:11:00,23,3.25
2025-06-06 10:12:00,1,0.4375
2025-06-06 10:13:00,2,0.4375
2025-06-06 10:14:00,13,0.625
2025-06-06 10:15:00,28,1.4375
2025-06-06 10:16:00,38,1.8125
2025-06-06 10:17:00,11,0.75
2025-06-06 10:18:00,20,0.9375
2025-06-06 10:19:00,20,1.125
2025-06-06 10:20:00,18,1.0
2025-06-06 10:21:00,76,3.0625
2025-06-06 10:22:00,106,3.0625
2025-06-06 10:23:00,82,2.6875
2025-06-06 10:24:00,11,0.5
2025-06-06 10:25:00,1,0.25
2025-06-06 10:26:00,1,0.0625
2025-06-06 10:27:00,6,0.5
2025-06-06 10:28:00,1,0.1875
2025-06-06 10:29:00,0,0.0
2025-06-06 10:30:00,0,0.4375
2025-06-06 10:31:00,0,0.0625
2025-06-06 10:32:00,0,0.125
2025-06-06 10:33:00,2,0.375
2025-06-06 10:34:00,0,0.0625
2025-06-06 10:35:00,0,0.5
2025-06-06 10:36:00,0,0.0625
2025-06-06 10:37:00,0,0.75
2025-06-06 10:38:00,1,0.1875
2025-06-06 10:39:00,45,1.625
2025-06-06 10:40:00,94,2.9375
2025-06-06 10:41:00,70,2.25
2025-06-06 10:42:00,2,0.5625
2025-06-06 10:43:00,22,0.9375
2025-06-06 10:44:00,2,0.5
2025-06-06 10:45:00,0,0.0
2025-06-06 10:46:00,0,0.0
2025-06-06 10:47:00,0,0.0
2025-06-06 10:48:00,0,0.0
2025-06-06 10:49:00,0,0.0
2025-06-06 10:50:00,0,0.0625
2025-06-06 10:51:00,0,0.125
2025-06-06 10:52:00,0,0.1875
2025-06-06 10:53:00,0,0.0
2025-06-06 10:54:00,0,0.0
2025-06-06 10:55:00,0,0.0
2025-06-06 10:56:00,0,0.0
2025-06-06 11:09:00,0,0.4375
2025-06-06 11:10:00,2,0.5
2025-06-06 11:11:00,58,1.625
2025-06-06 11:12:00,110,2.6875
2025-06-06 11:13:00,68,2.0
2025-06-06 11:14:00,61,2.125
2025-06-06 11:15:00,0,0.1875
2025-06-06 11:16:00,0,0.1875
2025-06-06 11:17:00,0,0.0625
2025-06-06 11:18:00,0,0.0
2025-06-06 11:19:00,2,0.5
2025-06-06 11:20:00,56,1.4375
2025-06-06 11:21:00,56,1.625
2025-06-06 11:22:00,111,3.0625
2025-06-06 11:23:00,99,2.9375
2025-06-06 11:24:00,67,2.125
2025-06-06 11:25:00,24,1.25
2025-06-06 11:26:00,1,0.625
2025-06-06 11:27:00,5,0.8125
2025-06-06 11:28:00,0,0.0625
2025-06-06 11:29:00,0,0.0625
2025-06-06 11:30:00,20,2.1875
2025-06-06 11:31:00,0,0.1875
2025-06-06 11:32:00,0,0.0
2025-06-06 11:33:00,0,1.125
2025-06-06 11:34:00,0,0.5625
2025-06-06 11:35:00,8,1.25
2025-06-06 11:36:00,0,0.0
2025-06-06 11:37:00,0,0.0
2025-06-06 11:38:00,0,0.0
2025-06-06 11:39:00,0,0.0
2025-06-06 11:40:00,0,0.0
2025-06-06 11:46:00,0,0.0625
2025-06-06 11:47:00,43,8.25
2025-06-06 11:48:00,0,0.375
2025-06-06 11:49:00,0,0.625
2025-06-06 11:50:00,7,1.0
